book_id,book_name,shelf_id,shelf_name,page_id,page_name
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF66GT,H-ZLAF66GT
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF67,D-ZLAF67
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF67-25,D-ZLAF67-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF68B,H-ZLAF68B
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF68C,H-ZLAF68C
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF68N,H-ZLAF68N
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF69,H-ZLAF69
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF69A,H-ZLAF69A
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF71,H-ZLAF71
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF71AGT,H-ZLAF71AGT
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF73,H-ZLAF73
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF75A,H-ZLAF75A
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF75B,H-ZLAF75B
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF76,H-ZLAF76
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF76A,H-ZLAF76A
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF78B,H-ZLAF78B
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF81,D-ZLAF81
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF81-25,D-ZLAF81-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85A,D-ZLAF85A
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85A-25,D-ZLAF85A-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85L,D-ZLAF85L
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85L-25,D-ZLAF85L-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85LN,D-ZLAF85LN
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85LN-25,D-ZLAF85LN-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85LS,D-ZLAF85LS
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,D-ZLAF85LS-25,D-ZLAF85LS-25
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF89L,H-ZLAF89L
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF90,H-ZLAF90
CDGM-ZLAF,CDGM - ZLAF (Dense lanthanum flint),glass,GLASS - glasses,H-ZLAF92,H-ZLAF92
CDGM-KF,CDGM - KF (Crownflint),glass,GLASS - glasses,H-KF6,H-KF6
HOYA-C,HOYA - C (Crown),glass,GLASS - glasses,E-C3,E-C3
HOYA-BSC,HOYA - BSC (Borosilicate crown),glass,GLASS - glasses,BSC7,BSC7
HOYA-BaC,HOYA - BaC (Barium crown),glass,GLASS - glasses,BAC4,BAC4
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD2,BACD2
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD4,BACD4
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD5,BACD5
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD11,BACD11
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD14,BACD14
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD15,BACD15
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD16,BACD16
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,BACD18,BACD18
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,E-BACD10,E-BACD10
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,M-BACD5N,M-BACD5N
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,M-BACD12,M-BACD12
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,M-BACD15,M-BACD15
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,MC-BACD5N,MC-BACD5N
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,MC-BACD12,MC-BACD12
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,MP-BACD5N,MP-BACD5N
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,MP-BACD12,MP-BACD12
HOYA-BaCD,HOYA - BaCD (Dense barium crown),glass,GLASS - glasses,MP-BACD15,MP-BACD15
HOYA-BaCED,HOYA - BaCED (Extra dense barium crown),glass,GLASS - glasses,BACED5,BACED5
HOYA-BaCED,HOYA - BaCED (Extra dense barium crown),glass,GLASS - glasses,E-BACED20,E-BACED20
HOYA-FC,HOYA - FC (Fluor crown),glass,GLASS - glasses,FC5,FC5
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD1,FCD1
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD1B,FCD1B
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD10,FCD10
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD10A,FCD10A
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD100,FCD100
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD505,FCD505
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD515,FCD515
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,FCD705,FCD705
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,M-FCD1,M-FCD1
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,M-FCD500,M-FCD500
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,MC-FCD1-M20,MC-FCD1-M20
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,MC-FCD500-20,MC-FCD500-20
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,MP-FCD1-M20,MP-FCD1-M20
HOYA-FCD,HOYA - FCD (Dense fluor crown),glass,GLASS - glasses,MP-FCD500-20,MP-FCD500-20
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC7,LAC7
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC8,LAC8
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC9,LAC9
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC10,LAC10
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC12,LAC12
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC13,LAC13
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,LAC14,LAC14
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,M-LAC8,M-LAC8
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,M-LAC14,M-LAC14
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,M-LAC130,M-LAC130
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,MC-LAC130,MC-LAC130
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,MP-LAC8-30,MP-LAC8-30
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,MP-LAC14-80,MP-LAC14-80
HOYA-LaC,HOYA - LaC (Lanthanum crown),glass,GLASS - glasses,MP-LAC130,MP-LAC130
HOYA-LaCL,HOYA - LaCL (Light lanthanum crown),glass,GLASS - glasses,LACL60,LACL60
HOYA-LBC,HOYA - LBC,glass,GLASS - glasses,LBC3N,LBC3N
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,PCD4,PCD4
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,PCD40,PCD40
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,PCD51,PCD51
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,M-PCD4,M-PCD4
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,M-PCD51,M-PCD51
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,MC-PCD4-40,MC-PCD4-40
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,MC-PCD51-70,MC-PCD51-70
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,MP-PCD4-40,MP-PCD4-40
HOYA-PCD,HOYA - PCD (Dense phosphate crown),glass,GLASS - glasses,MP-PCD51-70,MP-PCD51-70
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,TAC2,TAC2
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,TAC4,TAC4
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,TAC6,TAC6
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,TAC8,TAC8
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,M-TAC60,M-TAC60
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,MP-TAC60-90,MP-TAC60-90
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,M-TAC80,M-TAC80
HOYA-TaC,HOYA - TaC (Tantalum crown),glass,GLASS - glasses,MP-TAC80-60,MP-TAC80-60
HOYA-F,HOYA - F (Flint),glass,GLASS - glasses,E-F1,E-F1
HOYA-F,HOYA - F (Flint),glass,GLASS - glasses,E-F2,E-F2
HOYA-F,HOYA - F (Flint),glass,GLASS - glasses,E-F3,E-F3
HOYA-F,HOYA - F (Flint),glass,GLASS - glasses,E-F5,E-F5
HOYA-F,HOYA - F (Flint),glass,GLASS - glasses,E-F8,E-F8
HOYA-FL,HOYA - FL (Light flint),glass,GLASS - glasses,E-FL5,E-FL5
HOYA-FL,HOYA - FL (Light flint),glass,GLASS - glasses,E-FL6,E-FL6
HOYA-FEL,HOYA - FEL (Extra light flint),glass,GLASS - glasses,E-FEL1,E-FEL1
HOYA-FEL,HOYA - FEL (Extra light flint),glass,GLASS - glasses,E-FEL2,E-FEL2
HOYA-FEL,HOYA - FEL (Extra light flint),glass,GLASS - glasses,E-FEL6,E-FEL6
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,FD60,FD60
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,FD60-W,FD60-W
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,FD110,FD110
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,FD140,FD140
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,FD225,FD225
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD1,E-FD1
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD2,E-FD2
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD4,E-FD4
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD5,E-FD5
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD7,E-FD7
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD8,E-FD8
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD10,E-FD10
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD13,E-FD13
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,E-FD15,E-FD15
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,M-FD80,M-FD80
HOYA-FD,HOYA - FD (Dense flint),glass,GLASS - glasses,MP-FD80,MP-FD80
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS16-W,FDS16-W
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS18,FDS18
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS18-W,FDS18-W
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS24,FDS24
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS90,FDS90
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS90(P),FDS90(P)
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,FDS90-SG,FDS90-SG
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,E-FDS1,E-FDS1
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,E-FDS1-W,E-FDS1-W
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,E-FDS2,E-FDS2
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,E-FDS3,E-FDS3
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,M-FDS1,M-FDS1
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,M-FDS2,M-FDS2
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,M-FDS910,M-FDS910
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,MC-FDS2,MC-FDS2
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,MC-FDS910-50,MC-FDS910-50
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,MP-FDS1,MP-FDS1
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,MP-FDS2,MP-FDS2
HOYA-FDS,HOYA - FDS (Special dense flint),glass,GLASS - glasses,MP-FDS910-50,MP-FDS910-50
HOYA-ADF,HOYA - ADF (Abnormal dispersion flint),glass,GLASS - glasses,E-ADF10,E-ADF10
HOYA-ADF,HOYA - ADF (Abnormal dispersion flint),glass,GLASS - glasses,E-ADF50,E-ADF50
HOYA-BaF,HOYA - BaF (Barium flint),glass,GLASS - glasses,BAF10,BAF10
HOYA-BaF,HOYA - BaF (Barium flint),glass,GLASS - glasses,BAF11,BAF11
HOYA-BaF,HOYA - BaF (Barium flint),glass,GLASS - glasses,E-BAF8,E-BAF8
HOYA-BaFD,HOYA - BaFD (Dense barium flint),glass,GLASS - glasses,BAFD7,BAFD7
HOYA-BaFD,HOYA - BaFD (Dense barium flint),glass,GLASS - glasses,BAFD8,BAFD8
HOYA-FF,HOYA - FF (Fluor flint),glass,GLASS - glasses,FF5,FF5
HOYA-FF,HOYA - FF (Fluor flint),glass,GLASS - glasses,FF8,FF8
HOYA-LaF,HOYA - LaF (Lanthanum flint),glass,GLASS - glasses,LAF2,LAF2
HOYA-LaF,HOYA - LaF (Lanthanum flint),glass,GLASS - glasses,LAF3,LAF3
HOYA-LaF,HOYA - LaF (Lanthanum flint),glass,GLASS - glasses,E-LAF7,E-LAF7
HOYA-LaF,HOYA - LaF (Lanthanum flint),glass,GLASS - glasses,M-LAF81,M-LAF81
HOYA-LaF,HOYA - LaF (Lanthanum flint),glass,GLASS - glasses,MP-LAF81,MP-LAF81
HOYA-NbF,HOYA - NbF (Niobium flint),glass,GLASS - glasses,NBF1,NBF1
HOYA-NbF,HOYA - NbF (Niobium flint),glass,GLASS - glasses,M-NBF1,M-NBF1
HOYA-NbF,HOYA - NbF (Niobium flint),glass,GLASS - glasses,MC-NBF1,MC-NBF1
HOYA-NbF,HOYA - NbF (Niobium flint),glass,GLASS - glasses,MP-NBF1,MP-NBF1
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD3,NBFD3
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD10,NBFD10
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD11,NBFD11
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD12,NBFD12
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD13,NBFD13
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD15,NBFD15
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,NBFD15-W,NBFD15-W
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,M-NBFD10,M-NBFD10
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,M-NBFD130,M-NBFD130
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,MC-NBFD135,MC-NBFD135
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,MP-NBFD10-20,MP-NBFD10-20
HOYA-NbFD,HOYA - NbFD (Dense niobium flint),glass,GLASS - glasses,MP-NBFD130,MP-NBFD130
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF1,TAF1
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF2,TAF2
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF3,TAF3
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF3D,TAF3D
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF4,TAF4
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,TAF5,TAF5
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,M-TAF1,M-TAF1
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,M-TAF31,M-TAF31
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,M-TAF101,M-TAF101
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,M-TAF105,M-TAF105
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,M-TAF401,M-TAF401
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MC-TAF1,MC-TAF1
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MC-TAF31-15,MC-TAF31-15
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MC-TAF101-100,MC-TAF101-100
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MC-TAF105,MC-TAF105
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MC-TAF401,MC-TAF401
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MP-TAF31-15,MP-TAF31-15
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MP-TAF101-100,MP-TAF101-100
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MP-TAF105,MP-TAF105
HOYA-TaF,HOYA - TaF (Tantalum flint),glass,GLASS - glasses,MP-TAF401,MP-TAF401
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD5F,TAFD5F
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD5G,TAFD5G
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD25,TAFD25
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD30,TAFD30
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD32,TAFD32
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD33,TAFD33
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD35,TAFD35
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD37,TAFD37
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD37A,TAFD37A
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD40,TAFD40
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD45,TAFD45
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD55,TAFD55
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,TAFD65,TAFD65
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,M-TAFD51,M-TAFD51
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,M-TAFD305,M-TAFD305
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,M-TAFD307,M-TAFD307
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,M-TAFD405,M-TAFD405
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MC-TAFD51-50,MC-TAFD51-50
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MC-TAFD305,MC-TAFD305
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MC-TAFD307,MC-TAFD307
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MP-TAFD51-50,MP-TAFD51-50
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MP-TAFD305,MP-TAFD305
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MP-TAFD307,MP-TAFD307
HOYA-TaFD,HOYA - TaFD (Dense tantalum flint),glass,GLASS - glasses,MP-TAFD405,MP-TAFD405
HOYA-CF,HOYA - CF (Crownflint),glass,GLASS - glasses,E-CF6,E-CF6
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK4,K-SK4
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK5,K-SK5
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK7,K-SK7
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK14,K-SK14
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK15,K-SK15
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK16RH,K-SK16RH
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK18,K-SK18
SUMITA-SK,SUMITA - SK (Dense crown),glass,GLASS - glasses,K-SK18RH,K-SK18RH
SUMITA-BK,SUMITA - BK (Borosilicate crown),glass,GLASS - glasses,K-BK7,K-BK7
SUMITA-FK,SUMITA - FK (Fluor crown),glass,GLASS - glasses,K-FK5,K-FK5
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK6,K-LaK6
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK7,K-LaK7
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK8,K-LaK8
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK9,K-LaK9
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK10,K-LaK10
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK11,K-LaK11
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK12,K-LaK12
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK14,K-LaK14
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaK18,K-LaK18
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn2,K-LaKn2
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn4,K-LaKn4
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn5,K-LaKn5
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn7,K-LaKn7
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn11,K-LaKn11
SUMITA-LaK,SUMITA - LaK (Lanthanum crown),glass,GLASS - glasses,K-LaKn14,K-LaKn14
SUMITA-LaSK,SUMITA - LaSK (Lanthanum dense crown),glass,GLASS - glasses,K-LaSKn1,K-LaSKn1
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK11,K-PSK11
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK11(M),K-PSK11(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK100,K-PSK100
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK100(M),K-PSK100(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK200,K-PSK200
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK200(M),K-PSK200(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK300,K-PSK300
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK300(M),K-PSK300(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK400,K-PSK400
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK400(M),K-PSK400(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK500,K-PSK500
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSK500(M),K-PSK500(M)
SUMITA-PSK,SUMITA - PSK (Dense phosphate crown),glass,GLASS - glasses,K-PSKn2,K-PSKn2
